radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
1,9,57,67,106,1,14,72,22,85,27
1,43,47,20,74,8,110,9,21,42,59
0,104,84,35,40,2,21,74,50,11,71
1,28,21,7,50,56,69,11,78,86,100
0,11,8,99,0,57,95,79,48,86,69
1,100,19,21,50,106,39,67,28,68,104
1,73,103,83,47,59,12,30,39,36,99
0,48,11,22,19,105,62,97,25,60,21
1,30,1,21,42,84,94,53,75,86,74
1,42,17,101,5,2,50,21,47,81,7
0,1,28,15,26,86,50,62,7,54,11
1,99,6,47,58,2,97,33,25,76,72
1,89,43,69,72,85,67,110,11,30,50
0,73,71,7,84,44,105,70,11,26,31
0,62,36,43,63,11,46,10,54,28,27
0,8,74,25,53,57,11,100,81,5,77
0,32,44,97,104,57,90,59,16,37,22
0,112,97,21,23,93,11,51,5,48,7
1,110,25,67,71,112,39,57,7,75,95
1,31,69,8,17,86,72,9,55,7,13
1,8,73,7,112,27,82,70,30,11,57
1,104,59,88,106,46,61,11,112,28,100
0,88,73,100,109,106,5,8,9,102,23
1,5,20,14,100,93,73,11,9,18,66
0,88,59,62,71,34,25,86,47,69,81
0,74,73,79,98,20,11,87,88,48,21
0,30,87,4,100,76,75,59,42,74,93
1,69,103,11,87,106,15,74,2,46,25
0,8,111,69,68,22,110,9,48,21,62
0,95,1,37,64,46,48,29,11,55,5
1,1,94,36,27,100,22,6,84,4,104
0,57,18,74,65,100,27,12,63,20,11
1,31,59,72,19,35,69,47,74,27,71
1,21,15,5,18,57,68,59,62,74,9
1,99,32,25,17,30,86,1,62,51,39
0,110,14,59,90,21,100,104,28,26,46
0,11,75,1,68,100,39,112,44,27,69
1,37,51,68,95,11,39,104,21,75,54
1,74,46,28,69,68,39,73,26,18,84
1,7,74,11,12,67,22,42,40,93,104
1,86,69,1,112,21,62,55,97,70,44
0,21,11,31,2,81,37,73,8,72,14
1,100,25,87,1,27,68,35,26,21,73
0,21,28,27,93,86,95,17,85,3,16
0,39,68,69,98,72,35,28,93,57,13
1,48,7,33,39,69,92,44,89,85,18
1,85,70,84,21,63,100,69,25,81,68
1,46,27,73,86,74,97,28,11,68,26
1,11,9,97,57,78,31,69,86,72,75
0,28,25,81,86,39,5,100,1,21,96
0,102,39,28,14,11,8,100,21,112,85
1,104,8,46,74,50,28,23,72,21,100
1,104,87,8,86,71,42,39,90,69,7
1,1,11,7,50,59,106,73,27,53,67
0,101,39,72,16,32,21,104,96,75,1
1,75,104,30,49,39,112,74,9,86,93
0,21,25,16,67,26,41,84,7,11,107
1,80,38,90,34,85,8,39,104,31,37
0,47,98,11,57,68,1,28,7,21,100
1,51,54,86,65,73,93,19,14,50,8
1,73,28,90,39,21,44,55,37,42,106
1,32,50,15,14,12,38,18,27,21,30
0,73,72,102,36,86,74,57,44,25,68
0,74,28,93,71,5,6,21,14,62,100
1,35,90,71,61,8,106,47,31,50,39
0,63,53,21,37,17,8,42,11,74,20
1,70,91,60,62,39,102,11,55,25,106
0,80,102,1,13,7,93,112,9,21,50
0,93,79,28,3,39,25,101,85,2,8
0,4,36,52,26,81,14,94,90,87,54
0,49,105,90,11,106,30,93,68,74,98
0,30,100,85,11,12,5,8,71,7,74
0,100,21,32,35,74,73,31,72,70,3
1,11,100,16,50,19,94,21,88,17,86
1,29,73,7,19,9,39,88,4,26,104
0,11,100,55,26,21,44,29,112,14,5
1,99,14,39,35,64,112,44,97,32,45
1,5,23,31,12,21,15,8,71,14,6
1,28,21,72,102,88,104,16,71,39,1
0,86,31,4,51,73,30,93,75,39,54
1,69,109,87,100,104,74,39,106,14,105
1,100,50,19,27,49,21,84,22,69,107
0,32,9,93,100,87,81,86,99,40,98
0,32,25,5,67,21,28,57,2,20,106
1,41,87,73,5,13,112,21,1,2,62
1,47,85,11,1,112,25,8,96,81,9
1,75,48,14,71,84,11,28,40,106,20
0,100,101,67,50,21,75,7,28,112,1
1,14,62,12,99,56,19,39,85,81,40
1,68,44,10,96,53,2,85,32,74,21
1,7,27,8,18,31,39,73,74,13,62
1,23,100,72,102,46,62,97,60,31,8
0,18,7,61,30,11,75,51,112,101,93
0,26,8,46,21,99,53,23,13,45,15
0,73,32,74,50,31,62,36,11,8,68
1,72,83,4,104,7,48,1,90,71,57
0,7,1,9,61,11,40,22,104,57,12
1,39,11,33,16,48,72,21,68,100,87
0,74,71,101,69,14,7,41,100,42,67
1,1,34,112,8,110,27,100,90,93,21
1,47,70,73,83,28,11,1,50,57,59
0,100,74,11,27,28,73,50,12,35,26
1,14,7,102,21,48,101,81,55,77,54
1,90,106,69,7,11,61,86,39,42,75
1,87,21,8,12,50,71,35,14,53,73
1,44,4,81,50,104,31,1,39,87,75
0,39,80,112,59,97,21,8,54,7,5
0,39,11,7,72,50,21,102,33,51,8
1,21,33,37,72,23,86,7,50,9,19
1,74,8,112,96,11,50,21,46,57,14
0,81,30,74,23,110,106,95,7,42,36
0,75,25,8,100,5,1,101,87,43,55
1,104,5,74,11,9,75,1,39,69,88
1,93,11,48,44,50,60,7,39,70,5
1,8,11,68,55,28,78,46,16,30,18
0,51,40,14,36,44,39,85,15,50,12
1,102,72,73,16,45,100,85,18,71,21
1,6,100,101,112,31,53,58,71,95,57
0,17,62,9,58,11,75,99,28,27,14
0,99,46,53,2,101,7,57,82,39,44
1,85,106,93,28,50,86,99,6,74,56
1,50,11,61,102,42,69,7,73,8,22
1,47,28,15,2,91,19,74,86,71,69
0,44,56,112,25,104,21,46,79,50,106
0,89,88,11,14,50,34,99,68,93,86
1,30,28,42,74,85,5,8,82,79,104
1,42,63,4,5,106,1,64,14,11,77
1,18,87,60,39,85,50,5,6,1,42
1,33,8,26,100,21,68,86,51,106,11
0,25,101,11,42,68,7,74,30,41,69
0,85,36,11,88,72,100,14,3,42,106
1,19,93,102,104,75,73,99,71,69,32
0,35,83,1,69,11,105,42,87,21,47
1,32,34,4,21,28,97,71,106,73,50
1,73,32,28,23,20,11,1,110,112,62
1,14,74,5,81,75,25,11,35,57,100
1,30,49,5,42,21,11,51,112,1,62
0,7,73,91,93,111,67,25,87,71,34
1,74,4,63,22,100,19,43,93,21,23
1,39,75,11,70,104,5,44,76,50,17
0,30,11,68,28,10,21,43,50,33,81
0,62,33,97,46,18,55,11,79,1,75
0,11,94,5,57,39,50,7,1,51,22
0,86,106,60,46,100,112,57,44,50,11
0,11,78,112,12,71,100,5,21,14,93
0,11,51,94,112,25,1,20,104,9,110
1,14,100,112,8,11,104,99,21,50,76
1,65,70,96,42,21,11,20,2,72,29
1,8,20,74,7,42,16,104,57,81,73
1,21,87,57,29,106,86,11,60,8,25
0,73,62,98,79,11,111,57,30,39,36
1,5,13,75,7,88,87,39,106,100,51
1,30,1,28,39,55,62,100,44,87,97
0,46,1,112,23,9,85,67,50,64,36
0,11,90,28,79,12,112,1,21,39,91
0,49,76,3,9,1,96,60,74,16,94
1,71,7,34,54,72,22,5,32,15,11
1,50,35,2,41,37,82,31,90,98,1
0,7,51,3,18,47,87,46,106,99,85
1,68,8,28,21,107,86,58,11,69,106
0,26,70,28,21,20,11,72,100,86,67
0,110,9,11,26,54,75,99,62,112,100
0,35,26,68,7,22,8,85,20,1,51
1,76,16,53,90,39,71,62,86,46,1
1,87,67,30,43,69,26,18,74,68,97
1,23,50,89,25,73,70,5,11,84,21
1,74,68,100,1,65,30,21,11,57,69
1,7,72,27,92,11,39,19,16,25,55
0,59,6,87,12,84,85,11,112,42,35
1,60,102,34,74,85,42,63,1,8,26
0,72,60,7,75,51,1,71,100,74,27
1,73,11,69,71,81,5,112,20,72,62
1,46,86,28,93,14,57,1,68,39,10
0,56,2,68,48,74,73,50,47,67,100
1,7,85,84,89,43,99,103,21,14,54
1,72,42,20,69,21,29,93,68,25,100
0,106,97,84,86,72,55,21,69,48,90
0,94,106,97,75,26,11,20,1,101,69
0,9,69,21,1,26,39,50,11,14,28
0,7,71,67,30,106,50,17,98,94,41
1,8,59,68,42,7,57,87,100,106,28
1,44,7,104,39,84,52,86,83,94,105
0,86,73,41,51,57,72,7,11,112,100
1,112,95,86,28,39,72,111,74,55,68
1,32,11,71,28,21,69,73,86,8,7
1,30,28,54,99,27,39,22,59,103,41
0,75,11,78,91,29,60,27,44,30,42
0,50,21,60,70,89,84,93,40,85,39
1,21,1,31,46,110,34,65,20,39,67
0,106,14,93,7,57,73,86,21,103,87
0,11,101,88,74,45,39,82,20,75,53
1,14,106,21,7,32,71,55,30,76,12
1,50,73,96,25,5,63,74,18,40,102
1,32,111,106,70,68,28,40,93,30,12
1,75,21,68,7,11,47,69,15,44,2
0,12,36,68,22,85,11,46,62,64,73
1,68,98,7,21,1,6,66,22,92,28
0,42,70,97,30,11,17,107,62,81,90
0,10,9,55,72,71,26,23,21,107,42
0,83,16,30,73,41,82,60,50,55,72
1,1,40,100,39,32,36,12,86,11,99
0,62,2,39,54,107,76,61,64,14,75
0,17,86,19,96,56,21,36,11,42,29
0,6,2,8,86,51,64,30,32,97,14
1,50,106,98,46,25,1,5,21,99,74
1,27,23,74,100,93,51,83,1,66,104
0,51,1,64,90,78,71,14,57,7,5
1,54,69,6,73,86,68,42,85,74,87
0,71,57,54,74,35,68,9,106,44,98
1,95,5,11,84,28,57,98,75,26,82
1,74,50,57,73,43,55,47,1,75,2
1,55,20,28,25,85,30,17,18,97,50
1,21,53,71,50,48,74,101,1,85,62
0,7,75,73,8,91,31,11,28,111,48
1,20,74,1,85,69,7,16,21,112,12
1,37,21,111,12,54,34,59,64,28,41
1,73,25,29,94,3,99,12,45,16,35
0,74,11,7,31,69,28,50,42,26,21
1,75,81,47,111,6,19,112,34,85,95
1,26,1,75,39,97,8,99,21,86,5
0,9,36,68,30,44,13,20,74,31,73
1,70,101,42,11,43,67,100,23,85,39
0,105,72,86,56,34,42,87,85,104,73
1,72,75,51,112,74,40,77,21,11,85
0,57,1,86,11,9,81,21,14,69,74
0,31,42,63,23,98,26,71,74,88,41
1,9,107,40,11,28,31,73,74,21,67
1,93,100,2,86,21,7,35,65,97,23
0,37,81,43,30,2,97,11,8,50,31
0,30,28,23,40,94,60,109,92,42,58
0,14,105,21,22,44,78,2,9,5,41
1,30,28,112,95,14,100,25,26,70,69
0,1,112,36,46,74,104,80,25,94,17
1,84,23,104,31,21,14,67,8,5,61
0,55,11,101,39,1,87,8,27,74,21
0,53,20,98,39,1,79,69,9,8,104
0,93,74,2,100,20,21,50,28,71,67
0,21,73,107,36,1,87,11,89,46,69
0,62,11,12,69,87,71,70,110,21,42
1,106,19,69,21,6,1,11,42,17,75
0,83,35,29,87,74,98,11,5,73,112
0,42,46,38,5,14,21,72,71,68,106
1,68,25,7,28,42,72,100,39,31,21
1,105,70,57,93,25,12,35,39,8,5
0,12,60,62,11,7,39,33,79,93,22
0,67,62,27,21,82,70,68,11,5,7
0,25,50,21,14,41,28,55,5,56,64
1,21,10,4,7,2,85,100,93,11,50
0,41,50,74,70,93,87,67,69,42,21
0,60,53,35,99,25,13,20,72,69,85
1,62,29,77,74,112,72,40,68,32,9
0,3,23,110,11,62,9,8,111,50,73
1,111,2,21,109,73,8,104,1,9,28
1,111,1,14,42,102,46,39,105,4,6
0,26,1,50,47,75,18,14,90,11,36
1,55,91,5,19,71,14,57,44,60,100
1,51,11,25,111,1,14,26,21,102,73
1,27,1,39,107,2,3,50,42,11,100
0,31,21,48,16,39,1,11,62,60,87
1,25,11,14,28,95,106,34,51,112,2
1,21,51,12,112,90,28,106,84,50,25
1,39,87,1,9,16,86,51,21,5,35
1,107,14,73,39,42,36,5,21,69,31
0,38,26,75,112,63,46,64,28,1,7
0,42,7,75,85,39,69,23,46,30,99
1,104,50,74,85,38,86,60,41,39,103
0,17,21,53,1,112,100,83,30,11,32
1,11,12,5,69,100,86,25,39,106,46
1,4,57,3,36,44,50,73,2,104,20
1,9,46,39,33,93,105,100,75,86,12
0,56,37,29,68,11,106,97,5,21,42
0,12,112,46,30,28,21,86,7,106,1
1,75,21,97,23,9,102,26,46,14,93
1,1,4,39,16,73,21,75,59,44,69
0,86,101,9,106,80,71,67,27,55,97
0,31,7,70,83,39,104,4,33,71,13
1,106,9,86,7,8,62,95,30,4,110
0,72,6,9,74,26,71,1,102,30,25
0,106,68,62,81,19,56,52,71,112,73
1,46,64,81,49,7,2,8,71,27,47
1,5,59,85,91,11,25,46,36,9,100
1,21,18,101,25,4,73,30,106,5,71
1,1,102,100,21,5,18,33,35,31,22
0,53,93,5,8,84,62,10,21,19,30
0,70,44,85,68,74,15,21,81,26,34
1,8,64,40,75,93,110,21,86,71,73
0,39,66,85,60,89,93,25,87,102,7
0,35,8,76,21,39,74,3,9,48,11
0,44,62,35,83,25,100,69,106,16,85
0,112,7,100,96,12,54,9,106,5,51
1,94,67,3,86,28,81,12,39,22,100
1,5,8,73,51,50,85,75,7,72,46
0,72,73,69,101,75,19,110,84,62,43
0,74,102,21,90,48,8,5,104,11,73
1,22,36,74,26,1,15,101,83,69,46
0,12,11,112,110,92,21,1,46,30,42
1,69,74,93,21,20,11,13,70,7,104
1,11,112,28,62,15,31,93,75,21,57
1,11,12,9,31,2,28,93,83,16,74
0,36,30,16,8,21,110,45,85,44,46
0,98,101,8,38,22,67,21,112,6,20
1,70,71,97,27,31,104,6,36,15,32
1,11,50,23,42,55,21,46,79,69,85
1,8,60,69,68,5,21,1,100,27,7
1,44,74,8,33,86,48,46,104,41,30
1,52,100,74,112,42,6,50,97,101,35
0,84,34,26,109,2,59,104,90,58,92
1,101,28,11,22,1,31,98,14,21,13
1,44,5,59,75,49,58,7,21,35,30
0,112,41,102,97,2,93,26,69,29,75
1,41,35,7,8,18,23,28,30,47,16
1,79,21,73,85,100,11,112,27,39,71
0,21,112,93,39,85,8,28,3,99,26
0,106,112,28,25,7,51,79,20,11,8
1,41,25,21,8,26,11,7,28,91,93
1,88,69,81,39,86,8,84,85,52,112
1,53,74,69,112,47,34,32,1,104,51
0,74,29,84,11,21,13,20,62,42,97
0,74,93,67,42,50,106,27,112,71,8
0,9,22,41,106,85,7,81,14,33,35
1,42,61,6,81,90,14,73,11,27,29
0,30,35,55,62,14,104,15,75,72,84
1,104,71,21,17,1,58,93,62,85,68
1,21,27,36,81,45,19,57,85,33,11
1,57,59,100,95,27,81,21,74,111,84
0,92,27,44,73,21,93,52,26,1,79
1,55,21,72,62,100,25,87,8,54,31
0,94,112,7,23,69,104,28,71,10,36
0,7,88,72,21,30,84,89,97,106,50
1,30,42,37,36,11,44,100,88,86,7
1,74,19,88,110,1,91,68,59,85,93
0,86,14,36,12,23,9,42,88,112,25
0,106,107,39,96,7,73,75,100,42,110
1,50,72,112,28,21,83,47,8,86,39
0,7,17,71,105,73,14,21,12,36,42
1,86,8,30,97,43,55,39,7,89,87
0,21,75,9,59,55,8,16,91,85,104
1,35,72,26,53,94,30,21,88,32,11
0,109,9,69,100,62,65,91,104,34,21
0,11,40,2,35,73,39,49,104,25,10
1,7,26,38,27,67,18,74,86,28,20
1,28,106,11,104,102,39,1,112,21,7
0,25,51,57,67,74,73,64,11,104,5
1,9,75,21,1,62,61,107,39,5,42
0,36,25,27,8,21,14,47,30,11,48
1,74,67,14,58,64,25,42,107,43,62
1,26,6,72,85,53,21,50,36,95,25
0,3,28,19,106,64,11,112,83,62,8
0,22,42,2,33,47,80,11,54,81,14
1,86,1,8,9,60,21,112,74,100,72
0,81,74,1,4,36,5,6,68,102,60
0,18,55,88,87,106,46,5,15,91,21
0,102,73,68,19,25,74,13,104,71,95
0,28,61,68,73,9,32,30,6,8,98
0,5,41,23,34,37,21,60,14,100,54
1,104,73,8,51,50,46,63,68,28,34
0,21,62,94,106,110,12,39,7,28,29
0,26,95,14,109,27,5,35,11,43,81
1,7,32,28,76,112,45,1,11,74,39
0,14,42,26,31,106,74,27,93,23,5
0,51,104,11,26,44,63,81,25,65,20
1,39,68,98,18,7,34,93,91,30,81
0,110,10,59,106,39,51,68,86,95,25
1,39,12,50,40,85,28,31,72,22,26
0,74,67,86,7,65,3,73,34,42,100
0,60,21,72,3,8,42,112,98,25,71
1,11,69,19,91,84,7,32,39,76,30
1,70,71,52,5,43,73,1,35,93,104
1,97,7,8,106,98,11,12,86,112,85
0,44,19,31,11,57,39,50,28,8,102
1,5,22,21,104,112,35,73,88,14,79
0,33,89,21,25,106,29,62,74,8,37
0,104,31,65,94,39,67,27,73,97,68
0,9,74,48,110,73,100,28,39,27,8
1,100,67,106,50,99,70,73,36,86,43
0,65,74,112,67,18,34,44,83,31,21
0,77,38,80,21,106,59,73,85,47,90
0,102,9,74,25,93,8,22,28,62,86
1,8,42,5,28,22,104,112,62,17,93
1,1,112,75,21,11,99,59,104,36,17
1,54,94,70,50,59,25,55,11,2,67
1,39,21,85,95,42,25,1,7,91,70
1,7,46,96,8,102,18,100,73,84,68
1,107,40,25,7,42,5,14,93,106,29
1,106,29,104,26,70,50,55,88,74,18
0,11,86,5,47,18,72,67,57,71,102
1,74,14,41,75,72,106,58,60,1,21
1,36,14,101,30,54,44,53,9,21,50
1,35,55,104,30,99,105,53,21,25,58
1,28,35,42,11,74,71,106,43,85,47
1,28,3,86,11,44,107,7,39,104,71
1,75,30,25,109,19,72,86,100,11,7
0,1,104,63,50,71,13,57,11,101,77
1,11,7,71,67,26,8,100,28,62,15
0,102,112,109,11,29,67,22,51,3,101
1,35,36,4,44,87,20,65,7,73,6
0,102,21,74,68,59,23,9,76,5,93
0,85,39,47,72,7,60,59,75,12,44
0,91,8,7,22,61,73,71,39,19,31
1,86,73,72,49,9,29,58,16,35,14
1,11,69,71,7,72,34,9,16,55,28
0,5,26,74,54,1,75,71,21,7,44
0,56,106,57,47,14,104,44,81,53,99
0,54,76,87,28,20,61,88,26,69,21
0,69,112,27,93,74,62,10,104,55,22
0,30,64,32,39,100,43,72,27,9,14
0,74,55,44,3,9,98,31,7,39,59
1,3,106,9,2,22,19,74,85,112,50
0,33,9,74,62,42,94,45,73,13,26
0,46,55,86,106,71,67,68,73,52,98
1,60,87,76,32,56,28,79,72,22,83
0,44,9,97,57,72,30,93,11,28,31
1,100,49,44,94,39,104,22,21,8,74
0,36,68,6,42,9,1,25,46,100,20
0,99,90,101,104,72,44,73,31,50,38
1,109,17,112,28,64,62,67,31,99,21
0,5,34,71,9,62,21,8,104,74,66
1,60,68,94,14,47,1,102,85,5,21
0,51,89,112,50,93,19,7,68,8,75
1,11,100,62,8,20,55,49,57,71,44
1,55,70,27,106,102,94,21,30,56,104
0,22,62,87,82,85,21,3,100,1,11
1,8,18,16,49,22,56,55,21,33,20
1,93,37,40,2,25,11,89,8,20,62
0,6,60,16,5,18,28,32,26,15,7
1,72,14,48,85,63,71,11,61,42,32
1,50,74,69,22,1,41,57,8,54,46
0,11,106,55,64,33,8,26,104,2,74
1,39,68,102,9,67,26,11,59,8,99
0,59,79,88,2,12,94,74,50,7,23
0,2,96,106,92,46,26,48,107,21,28
0,21,59,7,16,26,39,104,38,85,62
1,109,18,100,85,112,8,54,75,5,7
0,72,25,74,50,49,67,2,20,32,21
1,29,23,31,73,60,14,48,53,22,9
0,69,62,67,74,87,21,100,85,68,93
0,8,20,11,39,71,35,87,14,72,56
1,22,100,19,77,39,73,28,48,30,25
1,30,85,7,72,106,102,36,12,86,46
1,71,73,65,77,39,14,104,34,83,1
0,74,25,71,42,99,6,53,32,34,86
1,7,8,14,86,100,84,44,47,110,21
1,74,85,102,67,93,99,25,27,44,11
0,106,9,102,28,19,36,55,16,27,12
0,39,55,101,87,72,15,70,107,89,26
1,37,14,93,112,98,63,64,19,11,27
0,8,5,51,39,71,98,48,42,30,46
1,50,84,93,11,9,69,25,36,54,30
1,38,98,102,94,7,75,46,112,36,12
0,28,11,57,44,31,100,69,34,96,106
1,16,100,93,26,25,21,67,9,57,11
0,32,57,2,93,1,25,60,19,104,71
0,73,86,1,78,25,10,36,81,9,57
1,1,74,100,25,62,39,96,3,42,52
1,39,30,94,86,19,72,21,87,71,69
1,94,36,96,33,21,4,99,34,6,112
1,71,30,96,11,1,44,84,109,40,51
1,97,22,67,112,11,25,85,84,44,47
1,55,64,95,47,11,5,44,7,86,46
1,94,87,7,30,39,100,5,11,85,41
1,57,71,91,39,48,106,79,21,11,23
0,50,55,11,21,8,112,93,100,28,34
1,67,5,22,112,7,8,68,110,86,11
0,42,100,30,32,52,1,107,25,40,31
1,93,11,85,73,84,74,1,70,59,7
1,81,57,16,112,63,21,29,25,50,59
1,106,68,69,51,8,60,21,102,44,25
1,8,107,35,40,100,50,54,46,70,87
0,63,25,59,73,16,44,14,106,104,68
1,62,26,47,22,50,32,14,44,87,36
1,112,55,106,11,7,100,79,48,38,25
0,46,56,83,104,21,47,25,112,100,28
0,73,16,86,28,21,57,53,93,25,44
0,111,28,10,9,51,64,68,67,82,59
0,68,28,73,57,51,30,69,12,21,87
1,44,28,31,74,68,20,6,50,96,48
1,11,86,60,42,31,28,100,68,22,81
0,42,51,50,25,73,60,68,39,22,8
1,71,104,22,28,26,31,9,7,72,21
0,93,15,57,73,59,30,4,46,67,7
1,106,100,8,2,71,27,12,17,112,88
1,26,1,39,31,11,27,69,21,58,93
0,44,19,55,25,14,21,73,5,17,66
1,14,1,98,87,26,69,19,75,86,73
0,39,87,9,33,29,35,54,57,19,62
0,53,98,86,106,21,63,83,20,73,28
1,6,7,35,51,57,73,75,14,30,19
1,39,29,100,57,98,103,74,95,44,22
1,90,45,106,93,4,9,12,21,51,39
0,52,32,47,4,5,99,45,93,74,14
1,28,19,31,74,20,11,57,14,100,13
1,18,85,30,74,50,7,28,49,68,44
1,30,1,102,11,2,39,28,90,107,46
0,1,97,90,50,73,39,86,8,79,9
1,11,86,9,93,7,112,96,74,14,48
0,104,73,100,2,74,42,50,21,16,39
1,8,98,73,71,57,62,47,101,27,42
1,60,74,36,31,37,5,17,1,55,16
1,11,62,28,42,87,110,60,65,93,76
1,7,68,3,12,22,19,69,18,58,30
1,97,36,35,112,104,93,23,48,21,2
1,48,1,75,3,97,31,73,42,71,30
0,12,93,68,74,2,82,104,39,73,7
0,64,14,11,100,67,31,39,85,106,8
1,46,28,69,67,5,29,8,11,54,84
1,64,39,21,32,60,106,69,72,31,75
1,68,32,25,28,16,73,62,2,11,64
0,62,50,106,19,35,21,5,38,93,68
0,22,41,112,2,76,94,21,7,96,27
1,8,39,82,36,84,62,25,49,85,93
1,27,100,20,21,6,92,55,11,75,44
0,15,104,106,7,40,102,31,67,11,8
0,84,55,79,109,106,74,36,44,33,23
0,39,16,40,30,67,74,62,112,97,94
0,2,72,62,46,3,73,83,21,85,8
1,11,103,18,68,25,3,39,9,96,100
1,26,42,9,44,87,47,41,21,39,36
1,44,53,99,11,102,93,55,90,46,50
0,53,40,61,77,38,19,91,90,28,21
1,1,21,30,87,46,81,68,71,41,39
0,36,26,73,3,42,46,100,38,21,68
0,105,77,60,11,8,21,107,28,18,92
1,71,86,12,5,21,27,74,1,110,57
0,14,21,59,6,9,100,74,95,39,86
0,6,37,28,34,21,98,20,93,22,57
1,51,39,106,9,57,11,83,67,63,31
0,106,84,21,101,55,32,39,100,47,83
1,8,39,50,59,27,16,11,81,74,21
0,88,5,67,36,74,39,30,28,55,71
1,33,67,3,7,11,30,106,99,87,86
0,21,86,71,67,29,73,3,106,69,12
0,78,100,11,8,79,3,21,7,75,93
0,69,104,86,11,21,98,8,102,29,106
1,73,71,105,18,45,70,76,50,14,15
0,11,93,110,86,5,87,47,19,21,8
0,39,90,11,71,99,21,46,86,72,102
1,101,42,74,98,86,100,39,53,6,28
0,94,31,35,26,21,72,55,112,11,105
1,41,74,110,8,30,72,76,97,39,87
0,9,73,88,70,40,42,74,21,32,4
1,8,75,28,99,5,87,11,32,66,2
1,7,11,62,48,55,60,73,53,85,8
1,68,100,74,28,32,97,21,93,71,104
0,9,49,60,32,31,106,50,83,97,21
1,57,101,84,100,96,9,97,87,72,106
0,98,39,97,71,106,14,11,26,23,21
0,93,106,16,23,74,11,57,100,62,107
0,81,25,28,37,21,19,93,86,27,69
1,106,33,50,99,11,89,21,28,57,5
1,25,111,51,66,100,87,106,110,42,28
1,31,73,21,28,112,18,9,71,46,50
1,14,22,90,77,40,30,42,35,104,21
0,112,69,12,86,21,9,1,55,39,100
1,51,16,64,1,25,34,21,42,40,90
0,112,3,72,51,73,71,25,39,30,85
0,85,82,107,21,52,57,74,112,32,44
0,112,28,7,11,72,62,25,55,50,93
1,9,21,107,50,95,40,85,63,38,62
1,22,60,7,104,19,81,30,3,39,23
1,83,7,93,110,36,21,14,67,75,39
0,22,67,68,105,28,9,16,39,112,42
1,49,27,55,70,36,73,51,33,1,26
0,72,11,5,99,62,74,87,70,71,64
0,100,57,93,18,34,5,43,21,85,97
0,29,18,30,64,25,68,1,39,112,28
1,75,53,8,51,36,31,57,72,21,11
0,30,12,21,101,59,39,93,91,99,14
1,43,99,64,27,8,9,90,25,85,67
0,39,11,45,84,101,8,21,30,7,16
1,93,52,21,3,60,72,112,25,99,26
1,50,59,97,25,100,1,84,39,2,71
1,93,11,14,19,7,45,9,75,106,86
0,77,53,28,71,72,88,112,67,11,84
0,11,26,61,100,42,57,39,87,62,19
0,93,56,69,5,21,86,46,55,51,1
1,20,48,89,28,73,46,69,93,107,100
0,44,11,31,25,43,27,100,73,50,18
1,68,21,106,102,44,71,9,74,26,73
0,68,69,75,109,11,56,18,7,63,57
1,73,5,64,1,46,93,14,69,39,47
1,11,37,8,51,104,99,36,74,71,93
1,4,33,19,44,30,106,68,14,75,73
0,2,104,42,68,74,47,8,59,50,40
0,75,6,54,86,93,64,48,39,9,96
1,63,11,92,25,71,86,30,85,59,14
1,67,75,40,73,100,93,86,13,30,98
1,61,84,8,1,93,72,35,83,53,74
1,86,11,21,1,62,69,34,71,30,56
0,104,7,51,5,8,9,57,21,45,70
0,70,104,47,20,60,73,44,50,31,1
1,72,68,73,62,51,71,39,26,14,67
0,72,85,8,74,102,62,19,21,59,65
1,60,30,64,42,97,39,107,28,100,72
0,46,25,44,85,53,106,84,39,93,79
1,32,74,27,96,52,11,47,56,60,101
0,42,64,21,9,86,112,69,73,55,8
0,42,26,21,100,28,40,95,13,68,19
1,71,50,85,21,44,100,12,36,73,112
0,15,35,7,69,8,54,74,67,68,99
1,75,64,74,1,8,104,46,97,26,16
0,75,101,41,20,32,77,46,47,45,7
1,94,55,47,112,20,15,7,36,72,85
1,71,30,44,73,17,21,12,99,53,25
1,50,80,100,25,106,87,5,21,8,71
1,19,26,14,21,99,110,47,111,53,81
0,21,39,83,7,8,11,3,99,100,67
1,62,50,102,19,36,32,64,14,74,44
1,74,28,64,52,27,16,93,100,63,11
1,9,12,97,22,85,7,67,26,21,5
1,102,87,73,11,112,39,83,4,97,35
0,54,85,111,59,34,68,51,27,25,10
1,14,67,36,42,25,8,100,27,71,74
1,14,1,111,7,40,95,106,86,100,87
1,40,46,21,11,14,74,42,45,6,92
0,7,43,106,2,62,73,63,32,30,21
0,97,21,87,106,35,25,56,74,28,100
0,69,26,57,72,74,21,63,7,75,70
0,62,93,26,21,70,28,71,95,72,103
1,74,72,39,50,112,40,111,107,1,16
1,48,69,68,74,111,99,13,20,93,90
0,91,19,27,72,21,30,39,67,86,71
1,74,86,96,25,81,30,16,22,69,41
0,77,73,21,69,86,11,70,9,101,49
1,3,14,44,30,71,58,88,75,21,18
0,25,7,87,39,19,28,57,64,47,2
0,21,14,106,1,25,69,46,12,112,29
0,106,11,3,28,33,42,102,97,91,46
0,16,99,106,35,80,11,71,70,50,89
0,12,112,55,73,67,97,36,64,60,93
1,14,55,3,93,41,42,7,31,11,111
1,34,31,62,93,74,3,104,44,20,21
0,35,33,70,93,99,77,69,65,72,88
1,30,1,25,55,104,39,100,112,106,46
